time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,-2.7817241968809934,1.1032322784835593,18.445255590048692,0.13074090714801745,0.10398875501615645,0.0,-2.377829287237717,1.5471625077440079,4.922064639496248,0.08417569263535853,0.039000863826457954,0.0,463.83384620263524,465.930926590049,464.0091928980494,464.19029195181594
3.000000000000002,-2.9269995031315377,1.1991180376588213,18.74624566923529,0.13595714348434385,0.10708956370895084,0.0,-2.464934918192828,1.6494628195606775,5.109813296982439,0.09195290203336665,0.069354187027292,0.0,490.933495163752,493.182134794155,491.58131399136386,492.1627799218894
3.0600000000000023,-3.077476719656026,1.301119431192102,19.057450572139995,0.14177945847856588,0.1118488480125217,0.0,-2.551404440435763,1.751055809323162,5.262635549428151,0.10564151714971044,0.0941305066602617,0.0,482.9246236620996,484.7944497615654,483.7268169728507,484.7638061608322
3.1200000000000023,-3.232957620660239,1.4089630939225954,19.375149194809353,0.14839286172223698,0.11717651980291155,0.0,-2.6318020311148618,1.84425825934543,5.326655973264117,0.11808869817733658,0.07511944161271937,0.0,459.74457278620525,458.24169707546156,459.30480356393196,460.30128917041714
3.1800000000000024,-3.393062443631305,1.5221379390283696,19.694090189176297,0.1555096890025469,0.12173329772910346,0.0,-2.705436940799504,1.9287927409980483,5.304491453525894,0.1196428394958292,0.07754984201916164,0.0,432.85957777283653,433.06880715562426,433.43648484433464,433.580135733309
3.2400000000000024,-3.557290834334328,1.6400174190396468,20.00861953933183,0.16230322929676522,0.1263640359085869,0.0,-2.769258649713705,2.0010447581210373,5.18012672318764,0.09558121864390225,0.07642717107526115,0.0,398.70732144803634,398.6101863110709,399.63098758233633,397.4438776218414
3.3000000000000025,-3.726285816275749,1.763414977020183,20.32232968553785,0.16759701778662084,0.13089579808605034,0.0,-2.864328360649501,2.1126181352315436,5.27602724434258,0.06648504609071001,0.07367154551332168,0.0,470.0530866542666,469.8435985985285,472.2964366357856,470.0522914533703
3.3600000000000025,-3.9010423603787405,1.8935428179068832,20.64142663124292,0.17144854580193503,0.13529145543595522,0.0,-2.9612944756796766,2.2252093155627692,5.359762639280397,0.05916169001109683,0.07242733716348347,0.0,468.3403461619025,468.2474143476578,469.10123219174807,468.53487757951854
3.4200000000000026,-4.081309083174389,2.0299832413822743,20.96259227587855,0.17526274788202567,0.13958542556723685,0.0,-3.047999200461865,2.323042630006284,5.345502536118137,0.07117941354989023,0.06978668233667776,0.0,438.66931595798434,438.45394903395743,439.25567876547586,440.25432088743565
3.4800000000000026,-4.266888018297303,2.172381398706012,21.28305057653012,0.17928557996828598,0.1440614013023529,0.0,-3.1383706771173867,2.423832698754861,5.336132270543241,0.057146403258849,0.0828076237941732,0.0,441.0980866327992,442.17663594289996,441.6225699136625,440.46665292777794
3.5400000000000027,-4.457405885633552,2.3201773295591637,21.599044156999554,0.18252937349784748,0.14893123433212008,0.0,-3.2126854244425247,2.502950267382708,5.197379800211742,0.04705003553802007,0.07765755990207654,0.0,397.4030913515022,396.9367971658861,398.47784427190186,397.5558719272567
3.6000000000000028,-4.65295223128095,2.47334359589218,21.90990078558325,0.18524517157233333,0.15323834749008025,0.0,-3.305954688153088,2.602739032607653,5.164330577538725,0.04142756035098635,0.056217603841743166,0.0,434.3408153359596,432.54257308012194,433.60226271907237,433.1308008158476
3.660000000000003,-4.854639515835377,2.633078625040211,22.221686079759984,0.18721427552209757,0.15655023658682676,0.0,-3.417264958173736,2.721808223333144,5.227839320339756,0.0038147069035130987,0.053077927154070455,0.0,464.88066268145167,464.6364341138861,466.3476698069319,463.40013379701077
3.720000000000003,-5.062268043330531,2.7990114649169335,22.53219399044424,0.18722424262169657,0.1596253038589568,0.0,-3.504047359177183,2.809277330262958,5.1227162073815435,-0.00836857414949671,0.047322913990020296,0.0,411.196893082632,410.68854013191014,410.6307291742255,409.5482715930026
3.780000000000003,-5.276295487237319,2.971476322590877,22.84326704353636,0.1865911386628527,0.1622244561653705,0.0,-3.6304362683731193,2.9392352448379526,5.2454696188549,-0.015320858319153014,0.033787628459918194,0.0,483.9402407087723,482.92102389809935,484.05616379705316,483.532736917132
3.840000000000003,-5.497968705966192,3.1516947520100476,23.161644221677204,0.1857788448194242,0.16393430963960665,0.0,-3.7588243986500536,3.0676961318212737,5.36620599985668,-0.010192236643215311,0.01496762811432363,0.0,485.9774254974411,484.56458144879133,484.1663707637346,484.5522778911103
3.900000000000003,-5.726167616991324,3.338213669924533,23.47995734277064,0.185207431297429,0.1648798804465157,0.0,-3.848059103827312,3.1495564105351055,5.244693810861763,-0.008218655394016701,0.01729795204446255,0.0,408.751238175313,408.9588391346005,407.4014107944657,407.5779968241076
3.960000000000003,-5.959817049560643,3.529684269355307,23.79133358096907,0.1848242649030558,0.16556324838224423,0.0,-3.940502178175787,3.232745299798037,5.13490158900588,-0.0029520386933537647,-0.004323081752760883,0.0,411.686484260981,409.76838173699986,411.53214407782565,411.9982735918353
